Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	cytoskeleton (GO:0005856)	218/600	2.006028e-04	8.662392e-03	0	0	1.368234e+00	1.164940e+01	ZNF175;WIPF1;AVIL;MYLK;RASSF1;ZC3H12A;MYOZ1;SYNPO;CDK5RAP2;DAPK1;ALG2;KRT8;MTUS1;MYO7B;AFAP1;EML3;ARC;AKAP9;TLN2;EPHA3;MACF1;GYPC;SHMT2;DHX9;ABCB4;TWF1;IQGAP1;EVPL;KALRN;EPB41L5;SPAST;EPB41L1;ARSJ;EPB41L3;MAP7;MYO5A;PARVA;PTK2;AIF1L;EHD2;MSRA;TPX2;PARVG;SESTD1;MYO5C;HNRNPC;SYNM;ARHGAP6;LYST;ING4;TUBA1C;AKAP13;TUBA1B;ACTR1A;EPB41L4A;ACTR1B;PCLO;RAC2;TNKS1BP1;NINL;CCT3;NCOA5;TUBB;DENND2A;MTSS1;CIT;TUBB2B;CTTN;CDC42EP5;CDC42EP4;RARA;CDC42EP1;KIF2C;MAPT;DBN1;KANK1;AHNAK;SYNPO2;NR1I2;WAS;NEXN;ADCY5;NEURL1B;LIMA1;CXCR2;FLNA;FLNB;CCT8;DISC1;APBB3;CORIN;MPZL2;MPP2;SVIL;GSN;SORBS2;KLHL4;NPM3;LRPPRC;AGBL5;TTLL3;AXL;TAOK2;FOXA3;FHOD3;FHOD1;CLU;MYLK3;ARHGDIB;KNTC1;TEKT5;TMOD1;ANAPC7;SYCE1L;TPM3;SWAP70;TMOD3;TPM1;TMOD2;CASK;TUBA4A;CLIP1;FRMD6;MAP7D3;SCNN1D;DGKQ;MAP7D2;FSCN1;ODF3B;AMPH;RELL1;FSCN2;TNIK;VCL;DGKH;CD274;NOTCH3;KLHL14;ARL3;ARL2;HTRA2;NDRG1;CNN3;CNN2;SPTA1;CCNB2;SDCBP;SCIN;ATXN7;CALD1;MARK1;DCDC2;MSN;TBCC;NEB;TBCB;TBCA;SELE;VIL1;ARHGAP32;ARPC3;ZNF415;NF2;DYRK4;DYRK3;FLT1;MAST2;LMOD1;LSP1;RND2;BICD1;SYNE2;LMOD3;PPP1R9B;RND1;LRRFIP1;TOPBP1;OVGP1;CR1;HSDL1;DST;DDX58;SHROOM2;SHROOM3;DNM1;FGR;HAX1;PSRC1;MYH9;TMEM9;GAPDH;PFDN5;PLEC;MVP;PDXP;NOD2;JAKMIP3;ADD1;AURKA;ABLIM2;ABLIM3;KATNA1;TAF1A;STOM;IGF2BP2;WASF1;PDLIM5;AAMP;MAPK3;CDC42BPG;CDC42BPA;EFR3B;MYO19;DNAJA1;MYO1C;TAF5;VIM;MYO1F
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	397/1158	2.414671e-04	9.558074e-03	0	0	1.255489e+00	1.045669e+01	RPL4;MAPKBP1;POP5;RPL5;POP7;RPL3;ADARB1;SMC3;RRP9;NUB1;ZC3H12A;RPL36;RPL35;CDK5RAP2;DDX11;RPL23;NGDN;DNTTIP1;WDR74;SETMAR;GTPBP4;EML3;EID3;BIN2;JTB;RPL27;RPL26;MEAF6;CDCA5;CDCA8;NOLC1;XPC;EPB41L5;HSD11B2;RNF213;EPB41L1;S100A16;EPB41L3;PLK3;PNO1;CDC6;PA2G4;EHD1;CYLD;EIF6;RAD17;MMS19;FERMT3;PHF2;CDKN1A;SETD7;GLI3;SPIN1;RRP12;NSUN5;CIT;ZEB2;RNF169;SDHAF2;CDC42EP5;CDC42EP4;PLIN4;RARA;CDC42EP1;PLIN3;SLC29A2;PLIN5;SF3B4;KANK1;NIP7;RPL11;NOC4L;RPS3;FLNA;RPL15;RPS2;RPS27A;DEDD;RPL19;UTP6;GSN;MCRS1;NOC3L;WDR12;GTF2H5;LRPPRC;BYSL;CENPH;MYBBP1A;APEX1;TAOK2;LPCAT2;TSR1;RASL11A;HJURP;AUP1;CLU;CDC14B;PYCARD;PPP1CC;OSBP;ZNF207;SNRNP35;RPS9;DGAT2;ANAPC7;RPS7;TPM3;RPS5;TPM1;DYRK1B;VRK1;SDCBP2;ILF2;TUBA4A;TRAIP;EBNA1BP2;FRMD6;DGKQ;MRTO4;FSCN1;ANAPC5;TNIK;IPPK;INO80B;BLM;ARL2;SPATA5;RAD51AP1;NACC2;BRIX1;SAC3D1;CDK8;LSM6;SCCPDH;BCL6;CDK4;PIN4;TUBGCP3;NF2;RSL24D1;MCM7;ITGB4;CDCA7L;MCM10;PIK3CB;BICD1;SYNE1;RPL7A;SUMO1;SPG11;PELP1;CR1;VPS13A;TRAF7;C1D;DTL;GAPDH;MCM2;TTK;NOD2;HSD17B11;HIRIP3;IFI16;KATNA1;BEND3;IGF2BP2;E2F5;PCDH1;WASF1;NOP56;RNF20;KRR1;CDC42BPG;RPL23A;CDC42BPA;PML;CTCFL;KLF6;NIN;MNDA;EIF3A;SMARCB1;FOXI1;HSF2BP;PWP1;CDC20;RPS6KA3;RPS17;RPS19;RPS18;HABP4;RCC1;FBXO5;SKP2;RPS10;RPS13;ABT1;COG7;ESCO1;IMP3;METTL1;MTUS1;ACSL5;IMP4;RUNX3;JMJD6;COX7A2L;SUB1;AKAP9;XRN2;CCDC86;KIF20B;MACF1;DCUN1D5;DHX9;TWIST2;TWF1;RPAP2;CDKN2AIP;RACGAP1;SPATA5L1;PDCD11;DHX37;N4BP1;IQSEC1;SURF2;XRCC5;PYHIN1;PTK2;PARP10;TPX2;RPS27;PARVG;SPATS2L;INTS7;NOL10;MAGED2;NOL11;CUTC;RPS23;TOP2A;MRPS15;PAK1IP1;MRPS12;BRCA1;KIF11;AATF;COIL;EPB41L4A;AKAP11;PCLO;SERP1;XPO1;XPO6;SH3PXD2B;RAC2;CCT3;PARP3;MRPS27;PARP1;PARP2;TUBB;KIF23;TUBG1;ZFX;MRPS9;CTTN;NFX1;FAM193B;FAM32A;KIF2C;EEF1E1;MAPRE1;DBN1;HEATR1;NOL7;NOL8;PNMA1;EXOSC9;EXOSC1;MPZL2;SUZ12;MPP2;NPM1;NPM3;NLE1;MAD2L2;PNPLA4;PNPLA5;RAD1;TRIP13;MPHOSPH8;RAB3GAP1;FHOD3;NARF;FHOD1;GIMAP7;RDM1;FBL;ARHGDIB;CAPN3;RPP38;TMOD1;TMOD3;TMOD2;CASK;KIF16B;GEMIN4;CMPK1;ODF3B;WDFY3;PPID;VCL;ZCCHC8;VCP;TSG101;NOP2;ZCCHC9;HTRA2;VCX;PDS5B;RPF2;CNN2;SYCE2;SDCBP;EMG1;CALD1;CAMTA1;LPXN;LLPH;COX10;BCL9L;MARK1;VCAM1;CBX3;CAV1;CBX1;MSN;TBCC;TBCA;RCL1;LIN28B;UBE2T;FGF18;DYRK4;RBM28;DYRK3;DDX47;NVL;CHD7;HMGB2;LMOD1;LDB2;RND2;MYSM1;LMOD3;RND1;RBM4;SNAPC3;LRRFIP1;TOPBP1;DDX55;SHROOM2;DDX54;SHROOM3;RPS3A;URB2;DDX50;UTP18;SENP3;FGR;RBL2;PSRC1;RCN2;DDX28;DDX27;MVP;ASAP1;RRBP1;ADD1;AURKB;AURKA;NWD1;TAF1B;SAP30L;MXI1;STOM;MAPK3;HSD3B7;POLN;LRWD1;SMUG1;TAF5;VIM;RAN;TAF1
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	125/328	5.614849e-04	2.023747e-02	0	0	1.471657e+00	1.101524e+01	NDUFA13;NDUFA12;NDUFA10;MPV17L2;COX6A1;PHB2;CLU;LGALS3;CHCHD3;PMPCB;CHCHD1;TMEM14B;TMEM14C;MRPS18A;SDHC;SDHB;CLPX;GCAT;MRPS18C;COX7A2L;DNAJC30;UQCRC1;AURKAIP1;SHMT2;COX15;MRPL19;MRPL17;MRPL14;MRPL15;OMA1;PHB;MRPL12;MRPL10;MRPL11;TIMM50;LDHB;MRPL20;COX11;NDUFV2;COX10;DNAJC19;TRAP1;MRPL27;MRPL28;COQ7;MRPL21;COQ5;MRPL30;NDUFAF4;MRPS17;MRS2;DHRS13;MRPS15;SLC25A3;MRPS16;MRPS14;MRPS11;LRRK2;MRPS12;MRPL38;MRPL39;MRPS10;MRPL34;COX7C;MRPL35;MRPL42;MRPL3;MRPL2;MRPL1;MTG1;FLVCR1;TIMM17B;MRPL9;BOK;MRPS28;MRPS26;MRPS27;MRPS24;MRPS22;MRPS23;MRPL49;MRPS21;TIMM23;MRPL47;NME4;TIMM22;NDUFC1;MRPL48;MRPL45;MRPL46;MRPS6;MRPL43;MRPS5;MRPL44;MRPL52;MRPL53;SLC25A15;MRPS9;MRPL51;NDUFS5;L2HGDH;SLC25A12;SLC25A11;SLC25A13;NDUFB8;NDUFB7;MRPS35;MRPS33;TIMM9;NDUFB4;TIMM13;TIMM10;COX5B;TYMS;MRPL54;FOXRED1;PARL;MRPL55;TMEM65;UCP3;RPS3;PTCD3;NDUFA7;IMMT;CYP24A1
GO_Cellular_Component_2021	PRC1 complex (GO:0035102)	11/15	5.964729e-04	2.023747e-02	0	0	6.538280e+00	4.854330e+01	CBX8;CBX7;PCGF6;PHC1;CBX2;PCGF2;PCGF3;PCGF1;BMI1;PHC3;RNF2
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	130/346	8.491899e-04	2.629312e-02	0	0	1.438299e+00	1.017054e+01	NDUFA13;NDUFA12;NDUFA10;MPV17L2;COX6A1;PHB2;CLU;TM7SF2;LGALS3;CHCHD3;PMPCB;CHCHD1;TMEM14B;ARL6IP6;TMEM14C;MRPS18A;ATP11B;SDHC;SDHB;CLPX;GCAT;MRPS18C;COX7A2L;TMX4;DNAJC30;UNC50;UQCRC1;AURKAIP1;SHMT2;COX15;MRPL19;MRPL17;MRPL14;MRPL15;OMA1;PHB;MRPL12;MRPL10;MRPL11;TIMM50;LDHB;MRPL20;NDUFV2;COX10;DNAJC19;TRAP1;CBX3;MRPL27;MRPL28;COQ7;MRPL21;COQ5;MRPL30;NDUFAF4;MRPS17;MRS2;DHRS13;MRPS15;SLC25A3;MRPS16;MRPS14;MRPS11;LRRK2;MRPS12;MRPL38;MRPL39;MRPS10;MRPL34;COX7C;MRPL35;MRPL42;MRPL3;MRPL2;MRPL1;MTG1;FLVCR1;TIMM17B;MRPL9;BOK;MRPS28;MRPS26;MRPS27;MRPS24;MRPS22;MRPS23;MRPL49;MRPS21;TIMM23;MRPL47;NME4;TIMM22;NDUFC1;MRPL48;MRPL45;MRPL46;MRPS6;MRPL43;MRPS5;MRPL44;MRPL52;MRPL53;SLC25A15;MRPS9;MRPL51;NDUFS5;L2HGDH;SLC25A12;SLC25A11;SLC25A13;NDUFB8;NDUFB7;MRPS35;MRPS33;TIMM9;NDUFB4;TIMM13;TIMM10;COX5B;TYMS;MRPL54;FOXRED1;PARL;MRPL55;TMEM65;UCP3;RPS3;PTCD3;NDUFA7;IMMT;CYP24A1
GO_Cellular_Component_2021	nuclear lumen (GO:0031981)	260/745	9.004869e-04	2.629312e-02	0	0	1.285066e+00	9.011620e+00	RPL4;MAPKBP1;POP5;RPL5;POP7;RPL3;SMARCB1;FOXI1;ADARB1;PWP1;RRP9;RPS6KA3;NUB1;RPS19;RPL36;HABP4;RPL35;SKP2;RPS10;RPS13;ABT1;COG7;IMP3;METTL1;DDX11;RPL23;NGDN;DNTTIP1;WDR74;MTUS1;SETMAR;ACSL5;IMP4;RUNX3;GTPBP4;JMJD6;COX7A2L;EID3;SUB1;XRN2;CCDC86;RPL27;RPL26;KIF20B;MEAF6;DHX9;TWIST2;CDCA8;NOLC1;TWF1;XPC;RPAP2;CDKN2AIP;RNF213;PDCD11;S100A16;DHX37;N4BP1;PLK3;JUN;PNO1;IQSEC1;SURF2;XRCC5;INSR;PYHIN1;CDC6;PA2G4;SETX;PARP10;EIF6;RAD17;SPATS2L;MAGED2;NOL10;NOL11;CUTC;TOP2A;PHF2;CDKN1A;MRPS15;PAK1IP1;SETD7;AATF;GLI3;COIL;AKAP11;XPO1;XPO6;SPIN1;RRP12;PARP3;MRPS27;PARP1;NSUN5;PARP2;ZFX;ZEB2;MRPS9;RNF169;SDHAF2;NFX1;RARA;FAM193B;FAM32A;EEF1E1;SLC29A2;SF3B4;NIP7;RPL11;HEATR1;NOL7;NOL8;NOC4L;PNMA1;EXOSC9;RPS3;FLNA;RPS2;RPS27A;DEDD;EXOSC1;RPL19;SUZ12;UTP6;NPM1;MCRS1;NOC3L;WDR12;NPM3;GTF2H5;NLE1;BYSL;MAD2L2;CENPH;MYBBP1A;APEX1;TAOK2;TSR1;NCAPD2;MPHOSPH8;NARF;RASL11A;HJURP;CDC14B;PYCARD;RDM1;PPP1CC;FBL;OSBP;ZNF207;CAPN3;SNRNP35;RPP38;RPS9;RPS7;CASK;VRK1;ILF2;SDCBP2;TRAIP;EBNA1BP2;MRTO4;CMPK1;GEMIN4;WDFY3;PPID;IPPK;ZCCHC8;INO80B;BLM;TSG101;NOP2;ZCCHC9;ARL2;VCX;RPF2;EMG1;NACC2;CAMTA1;BRIX1;LLPH;COX10;BCL9L;HMGA2;TBCA;RCL1;CDK8;LIN28B;LSM6;BCL6;CDK4;UBE2T;FGF18;PIN4;NF2;RSL24D1;RBM28;MCM7;ITGB4;DDX47;NVL;CDCA7L;CHD7;HMGB2;MCM10;PIK3CB;LDB2;MYSM1;SYNE2;SYNE1;RPL7A;RBM4;SUMO1;SNAPC3;SPG11;PELP1;DDX55;DDX54;RPS3A;URB2;DDX50;SENP3;UTP18;RBL2;TRAF7;RCN2;C1D;BIRC5;TERF2IP;DTL;MCM2;DDX28;DDX27;NWD1;HIRIP3;IFI16;TAF1B;SAP30L;MXI1;BEND3;E2F5;PCDH1;NOP56;RNF20;SMARCE1;POLN;KRR1;RPL23A;LRWD1;PML;SMUG1;KLF6;NIN;RAD51;MNDA;TAF5;EIF3A;RAN;TAF1
GO_Cellular_Component_2021	microtubule (GO:0005874)	74/182	9.410169e-04	2.629312e-02	0	0	1.634425e+00	1.138957e+01	KIF11;POLB;TUBA1C;TUBA1B;TUBB3;DPYSL2;KIF13B;TCP11L1;KIF21B;KIF1A;DNM1L;SYBU;CDK5RAP2;CCT3;CCT2;MAP2K2;PARP4;TRIM63;TUBB;KIF23;KCNAB2;TUBG1;MID1;MID2;TUBA4A;EML3;CLIP1;TUBB2B;PSRC1;FAM161A;KIFC2;KIF16B;TCP1;BIRC5;KIF2C;MAPT;KIF20B;MAPRE1;TRIM54;MACF1;AKNA;ARL3;TUBD1;XIAP;IQGAP1;SKA3;NDRG1;AURKB;SKA2;AURKA;HAUS8;DPP9;TPPP;CCT8;FSD1;CCT7;DISC1;CCT5;CCT4;CCDC57;ZNF804A;DCDC2;TBCC;LRPPRC;CCT6A;TPX2;KIF18B;CDK5;SYNJ1;APC;KIF26B;TBCE;CDK1;MAP6D1
GO_Cellular_Component_2021	nucleolus (GO:0005730)	255/733	1.225336e-03	3.233526e-02	0	0	1.278341e+00	8.570689e+00	RPL4;MAPKBP1;POP5;RPL5;POP7;RPL3;SMARCB1;FOXI1;ADARB1;PWP1;RRP9;RPS6KA3;NUB1;RPS19;RPL36;HABP4;RPL35;SKP2;RPS10;RPS13;ABT1;COG7;IMP3;METTL1;DDX11;RPL23;NGDN;DNTTIP1;WDR74;MTUS1;SETMAR;ACSL5;IMP4;RUNX3;GTPBP4;JMJD6;COX7A2L;EID3;SUB1;XRN2;CCDC86;RPL27;RPL26;KIF20B;MEAF6;DHX9;TWIST2;CDCA8;NOLC1;TWF1;XPC;RPAP2;CDKN2AIP;RNF213;PDCD11;S100A16;DHX37;N4BP1;PLK3;PNO1;IQSEC1;SURF2;XRCC5;PYHIN1;CDC6;PA2G4;PARP10;EIF6;RAD17;SPATS2L;MAGED2;NOL10;NOL11;CUTC;TOP2A;PHF2;CDKN1A;MRPS15;PAK1IP1;SETD7;AATF;GLI3;COIL;AKAP11;XPO1;XPO6;SPIN1;RRP12;PARP3;MRPS27;PARP1;NSUN5;PARP2;ZFX;ZEB2;MRPS9;RNF169;SDHAF2;NFX1;RARA;FAM193B;FAM32A;EEF1E1;SLC29A2;SF3B4;NIP7;RPL11;HEATR1;NOL7;NOL8;NOC4L;PNMA1;EXOSC9;RPS3;FLNA;RPS2;RPS27A;DEDD;EXOSC1;RPL19;SUZ12;UTP6;NPM1;MCRS1;NOC3L;WDR12;NPM3;GTF2H5;NLE1;BYSL;MAD2L2;CENPH;MYBBP1A;APEX1;TAOK2;TSR1;MPHOSPH8;NARF;RASL11A;HJURP;CDC14B;PYCARD;RDM1;PPP1CC;FBL;OSBP;ZNF207;CAPN3;SNRNP35;RPP38;RPS9;RPS7;CASK;VRK1;ILF2;SDCBP2;TRAIP;EBNA1BP2;MRTO4;CMPK1;GEMIN4;WDFY3;PPID;IPPK;ZCCHC8;INO80B;BLM;TSG101;NOP2;ZCCHC9;ARL2;VCX;RPF2;EMG1;NACC2;CAMTA1;BRIX1;LLPH;COX10;BCL9L;TBCA;RCL1;CDK8;LIN28B;LSM6;BCL6;CDK4;UBE2T;FGF18;PIN4;NF2;RSL24D1;RBM28;MCM7;ITGB4;DDX47;NVL;CDCA7L;CHD7;HMGB2;MCM10;PIK3CB;LDB2;MYSM1;SYNE1;RPL7A;RBM4;SUMO1;SNAPC3;SPG11;PELP1;DDX55;DDX54;RPS3A;URB2;DDX50;SENP3;UTP18;RBL2;TRAF7;RCN2;C1D;POLR1C;DTL;MCM2;DDX28;DDX27;NWD1;HIRIP3;IFI16;TAF1B;SAP30L;MXI1;BEND3;POLR2E;POLR2F;POLR2H;E2F5;PCDH1;POLR2L;NOP56;RNF20;POLN;KRR1;RPL23A;LRWD1;PML;SMUG1;KLF6;NIN;MNDA;TAF5;EIF3A;RAN;TAF1
GO_Cellular_Component_2021	U12-type spliceosomal complex (GO:0005689)	16/28	2.201256e-03	5.503139e-02	0	0	3.170952e+00	1.940219e+01	SF3B4;SF3B5;ZRSR2;YBX1;ZCRB1;RNPC3;LSM7;PHF5A;SNRPD2;SNRPD1;SNRPG;SNRPE;SNRNP25;SNRPF;SNRNP35;SNRPB
GO_Cellular_Component_2021	collagen-containing extracellular matrix (GO:0062023)	138/380	2.757015e-03	6.547910e-02	0	0	1.362095e+00	8.027651e+00	PRSS1;SPON1;TPSB2;COL16A1;SERPINE2;COL12A1;SERPINE1;TNC;F13A1;CLU;LGALS3;EFEMP1;CDH2;LGALS9;CPA3;POSTN;SCARA3;COL27A1;COL23A1;CASK;ADAM19;SFRP1;COL4A4;COL4A3;COL8A2;S100A6;COL8A1;MXRA5;COL13A1;SDC2;PDGFB;HTRA1;LTBP2;AEBP1;CFP;NID1;NID2;ADAMTS10;FBLN5;A2M;WNT2;S100A10;TGFB1;PRG2;PRG4;SSC5D;INHBE;COL1A1;COL1A2;COL5A1;IL7;COL5A3;COL5A2;OGN;COL9A2;TGFBI;FBN1;LGALS3BP;ACHE;SERPINA1;TINAGL1;COL14A1;LAMC3;ELN;TGFB1I1;CTSZ;CLEC14A;LAMC2;PCSK6;ADAMTS4;MDK;MMP28;TIMP2;EMILIN1;SOST;FGFBP3;TPSAB1;CTSD;ANXA1;DST;VWF;MMP2;BGN;APOA1;F3;SERPINB8;ASPN;DCN;ADAMTS20;F7;TMEFF1;VCAN;MMRN1;COL6A2;COL6A1;COL21A1;VWA1;CDH13;COL6A3;ANGPTL5;COL6A6;ANGPTL4;MATN4;C1QA;ITIH4;COL15A1;TNXB;LAMA4;FGL2;NTN5;PRELP;THBS2;NTN1;THBS1;THSD4;NTN3;THBS3;LMAN1;CLEC3B;EGFLAM;SRPX2;ABI3BP;LEFTY2;ANGPT1;LAMB2;LUM;LAMB1;PODN;SOD3;SMOC2;COL3A1;FRAS1;MFAP2;MGP;HDGF;CBLN4;C1QC;MEGF9
GO_Cellular_Component_2021	membrane raft (GO:0045121)	65/163	3.225469e-03	7.295704e-02	0	0	1.580841e+00	9.068773e+00	ITGAM;LRRK2;ITGB2;MS4A4A;CAPN2;KDR;JAK2;CTSD;CR1;KCND2;NFAM1;TNFRSF1B;TGFBR2;LAT2;TLR1;ACE2;ARC;RAP2B;STIM1;PRKAR1A;BTK;MYADM;MAL;ORAI1;LCP2;MAPT;TLR6;MS4A1;CARD11;PI4K2A;STX12;SELPLG;AHNAK;TEX101;LRP4;KCNA5;ATP1A1;EGFR;SLC9A1;LDHB;SDCBP;CLN3;STOM;CD14;PAG1;CD55;PROM2;S100A10;ABCA1;LYN;PRNP;CAV3;ANGPT1;CAV2;CAV1;RFTN1;TNFRSF10A;SELE;PTPRC;MYO1C;PPT1;FAS;TPP1;TEK;LAT
GO_Cellular_Component_2021	U6 snRNP (GO:0005688)	6/7	3.535065e-03	7.300678e-02	0	0	1.425633e+01	8.047733e+01	LSM7;LSM6;LSM5;LSM4;LSM3;LSM2
GO_Cellular_Component_2021	U7 snRNP (GO:0005683)	6/7	3.535065e-03	7.300678e-02	0	0	1.425633e+01	8.047733e+01	LSM10;LSM11;SNRPG;SNRPE;SNRPF;SNRPB
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	166/469	3.759575e-03	7.440825e-02	0	0	1.309166e+00	7.309660e+00	NDUFA13;NDUFA12;NDUFA10;MPV17L2;CISD2;COX6A1;PHB2;CLU;TOMM22;LGALS3;CHCHD3;PMPCB;CHCHD1;TMEM14B;TMEM14C;ACSL1;TOMM34;MRPS18A;SDHC;CPT1B;SDHB;CLPX;GCAT;MRPS18C;OXA1L;COX7A2L;DNAJC30;UQCRC1;AURKAIP1;SPATA18;UBA52;NLRX1;SHMT2;COX15;MRPL19;MRPL17;MRPL14;MRPL15;PHB;OMA1;MRPL12;MRPL10;MRPL11;TIMM50;LDHB;MRPL20;CYP27B1;RHOT1;UBC;BMF;NDUFV2;COX10;MCL1;RAB11FIP5;DNAJC19;TRAP1;MRPL27;MRPL28;COQ7;MRPL21;COQ5;MRPL30;NDUFAF4;BCL2;BCL2L2;MRPS17;MRS2;DHRS13;SLC25A3;MRPS15;MRPS16;SLC44A1;MRPS14;LRRK2;MRPS11;MRPS12;MRPL38;MRPL39;MRPS10;MRPL34;MRPL35;COX7C;MRPL42;MRPL3;NGRN;MRPL2;MRPL1;MTG1;FLVCR1;TSPO;TIMM17B;MRPL9;USP30;DNM1L;ABCD1;BOK;MRPS28;MRPS26;MRPS27;MRPS24;VPS13C;MRPS22;MRPS23;MRPL49;VPS13A;TIMM23;MRPS21;MRPL47;TIMM22;NDUFC1;NME4;MRPL48;MRPL45;MRPL46;MRPS6;MRPL43;MRPS5;DNM1;MRPL44;MRPL52;MRPL53;SLC25A15;MRPS9;MRPL51;HAX1;NDUFS5;PGAM5;L2HGDH;SLC25A12;FATE1;SLC25A11;SLC25A13;NDUFB8;NDUFB7;MRPS35;TIMM9;NDUFB4;MRPS33;TIMM13;TIMM10;MFF;COX5B;TYMS;BPHL;MRPL54;FOXRED1;PARL;MRPL55;TMEM65;UCP3;RPS3;RPS27A;ATAD1;NDUFA9;PTCD3;NDUFA7;BNIP3;IMMT;MYO19;CYP24A1;GPAM;PPP2R2B;RTN4IP1;LPIN1;SLC25A33;TOMM6
GO_Cellular_Component_2021	spliceosomal tri-snRNP complex (GO:0097526)	17/32	4.543014e-03	8.299737e-02	0	0	2.695190e+00	1.453830e+01	USP39;LSM5;LSM4;LSM3;LSM2;EFTUD2;LSM7;LSM6;PRPF6;SNRPD2;SNRPD1;SNRPG;PPIH;SNRPE;SNRPF;SNRNP200;SNRPB
GO_Cellular_Component_2021	U4/U6 x U5 tri-snRNP complex (GO:0046540)	17/32	4.543014e-03	8.299737e-02	0	0	2.695190e+00	1.453830e+01	USP39;LSM5;LSM4;LSM3;LSM2;EFTUD2;LSM7;LSM6;PRPF6;SNRPD2;SNRPD1;SNRPG;PPIH;SNRPE;SNRPF;SNRNP200;SNRPB
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	50/123	5.827801e-03	1.025261e-01	0	0	1.631228e+00	8.392855e+00	SERPINA1;CTSZ;APEH;ALAD;ACTR1B;FTH1;PSMD3;TIMP2;CAPN1;OSTF1;CTSD;KCMF1;DYNLT1;PGAM1;NME2;COMMD3;MIF;AMPD3;ILF2;BIN2;CRISPLD2;PSMA2;CAT;PPIE;PLEKHO2;PPIA;VCL;CFD;PSMD12;VCP;ASAH1;PSMD11;PSMD13;GSTP1;MVP;FGL2;CAND1;ALOX5;PSMB1;LTA4H;CCT8;ATG7;GSDMD;GSN;PRG2;DERA;LRG1;IMPDH2;MNDA;ACTR10
GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	35/82	8.070928e-03	1.349882e-01	0	0	1.772297e+00	8.541564e+00	ITGAM;SELPLG;ITGB2;TEX101;LRP4;KCNA5;TFPI;LRP8;MS4A4A;LRP6;CLN3;PACSIN2;JAK2;MAPK3;CR1;PTGIS;KCND2;CAV3;CAV2;CAV1;INSR;MYOF;SELE;TGFBR2;EHD2;STIM1;PRKAR1A;KCNMA1;FXYD1;CDH13;ORAI1;RANGRF;LCP2;MS4A1;BMPR1A
GO_Cellular_Component_2021	secretory granule membrane (GO:0030667)	100/274	8.241383e-03	1.349882e-01	0	0	1.370514e+00	6.576531e+00	ATP8A1;ABCA13;ACRBP;LGALS3;STK10;ANPEP;LAMP2;C3AR1;CPNE1;TOM1;SIRPA;TICAM2;CD93;HLA-B;HLA-C;CYBB;ATP11B;ATP11A;SYTL4;DOK3;RAB31;TMX3;RAB37;CD109;DSC1;TMEM63A;C5AR1;FPR1;ITPR1;ITPR2;ITPR3;IQGAP1;PLD1;SYNGR1;ALDH3B1;NCKAP1L;CD14;AP1M1;ATP8B4;PTPRN2;CCDC136;NBEAL2;RAB27B;SELP;BST1;PTPRB;VNN1;PTPRC;SELL;MOXD1;B4GALT1;ITGAM;ITGB3;ITGB2;DBH;TCIRG1;ITGAL;SIRPB1;GLIPR1;MMP25;FCGR3B;HYAL3;ITGAX;OLR1;TMED2;ITGAV;CD33;HGSNAT;CR1;GAA;NFAM1;KCNAB2;DYNLL1;TNFRSF1B;DDOST;CEACAM1;RAP2B;PECAM1;DSG1;SPACA3;CD47;CD44;VAMP2;PTAFR;MOSPD2;NRAS;CXCR1;CXCR2;STOM;CD59;CD55;LAIR1;PCDH7;LHFPL2;NFASC;FCGR2A;FABP5;RAB14;RAB9B;SIGLEC5
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	70/184	8.611550e-03	1.363495e-01	0	0	1.463076e+00	6.956418e+00	SERPINA1;CTSZ;ITGB2;TCIRG1;APEH;ALAD;LGALS3;ACTR1B;FTH1;LAMP2;PSMD3;ITGAX;TIMP2;SIRPA;CAPN1;OSTF1;CTSD;KCMF1;CR1;CD93;DYNLT1;GAA;PGAM1;NME2;COMMD3;MIF;AMPD3;DYNLL1;ILF2;DOK3;BIN2;CRISPLD2;PSMA2;CAT;PPIE;DSG1;PLEKHO2;DSC1;PPIA;VCL;CFD;PSMD12;VCP;ASAH1;PSMD11;PSMD13;GSTP1;MVP;FGL2;FPR1;CAND1;ALOX5;PSMB1;NCKAP1L;LTA4H;CCT8;ATG7;CD55;GSDMD;PTPRN2;GSN;PRG2;NBEAL2;DERA;NFASC;LRG1;IMPDH2;MNDA;ACTR10;SIGLEC5
